y_true,y_prob
0,0.4939949561978472
1,0.5238418501780573
0,0.5477259519480363
0,0.5489748233640305
0,0.45432548691571817
0,0.4764699130327655
1,0.5752736400446323
0,0.47519277238821767
0,0.5498006630194384
1,0.47257691710426725
1,0.5256133877444212
1,0.5780042982724484
1,0.5998448297541015
0,0.4066848530025884
0,0.4778039680811007
0,0.4929451184921226
1,0.44566734400056435
0,0.5020162167844074
1,0.43387481620215257
0,0.5113339455648102
0,0.5782031315357278
1,0.45871735088290705
0,0.4607622989721369
1,0.4390228950874219
0,0.6598358371165132
0,0.4851754826828312
1,0.5308833897693904
0,0.4046614563199959
1,0.5532775429924798
0,0.48588783104134803
0,0.3459496598325232
0,0.40741549895987966
0,0.5605002107436637
0,0.5602968761707712
1,0.581695644229725
1,0.522469366267976
0,0.48728591718647274
1,0.5537649335432745
0,0.5588188875159135
0,0.42272281618083013
1,0.5189923583867058
1,0.4449047559604014
1,0.560389337528949
1,0.46420733161545635
0,0.39994862642656204
1,0.5573023973072092
0,0.40658219574936766
1,0.41453346363055144
1,0.584272737436832
0,0.6051807289368705
1,0.42991867346454754
1,0.5124624289777943
1,0.5629274388450209
1,0.5187440393039936
1,0.4904091376104391
1,0.5199610130851695
0,0.3943659612930858
0,0.5387391331624282
1,0.39789016514277464
1,0.4617445330961952
1,0.49652235731974187
1,0.4506160992136768
0,0.5030541781189632
1,0.466004946847586
1,0.5715381552201263
1,0.5043870178295972
0,0.5804861492874027
0,0.6148328289735564
1,0.4752471693843351
0,0.5026675393663312
1,0.46229719295166055
0,0.6158064429960791
0,0.48719093933753416
1,0.48833655446078256
0,0.4191543251780725
1,0.43882321719605843
0,0.4859212429827961
1,0.49013985029526397
1,0.5375635920622003
1,0.5227534756035244
1,0.5049957427336671
0,0.54922354562619
1,0.442787395102455
1,0.569450367230066
1,0.5728261136620062
1,0.3974585474397217
0,0.4267608334178173
0,0.4829750942520169
0,0.4670429612252366
0,0.48425609368596634
0,0.4638727826476389
1,0.4633644254103778
0,0.5772115318469095
0,0.5252457771010273
1,0.5794388938670791
1,0.694943371561203
0,0.41504393588221183
1,0.623953090229706
0,0.46139304187331176
1,0.44637623168206503
1,0.3395255799294735
1,0.4609003701739934
0,0.462649645163723
1,0.5114735130735714
0,0.42639996100238836
0,0.4177244857346416
0,0.5212667074006361
1,0.45818286228878363
1,0.39577625934329635
1,0.5453401631697782
1,0.4522735696511759
0,0.47613190133747135
0,0.4698646693461767
1,0.5028924251855199
0,0.4848347297395945
0,0.42176921817180046
0,0.5036808060440201
0,0.523650126711457
1,0.475719842564628
0,0.4218826640203375
1,0.43704423797312814
0,0.4466166212884056
0,0.44227324241501526
1,0.542560318605231
0,0.5548696204426737
0,0.46032011909564674
0,0.3886891488406716
1,0.46665203246205633
0,0.5037314551220509
1,0.47826100215701806
1,0.6228870554709741
1,0.5162533343892839
0,0.516256237500611
1,0.5160666866879895
0,0.5125599086034378
1,0.4901740203878653
1,0.6315656498229114
0,0.38810037744322834
0,0.4125832192808701
0,0.4626421985979646
0,0.5044092182255481
0,0.4802405417992699
0,0.4453316935555044
1,0.44460873228336206
1,0.5540939349880294
0,0.4128336835208352
1,0.43835059518092434
0,0.4604517630645972
0,0.5455111976742606
1,0.5597722901203469
0,0.48989403950557886
0,0.5278441383541559
1,0.45910331871802607
1,0.4304530859845831
1,0.48916807217324887
1,0.778419812611002
0,0.43149951638284084
0,0.4188358078949202
0,0.5520144792334253
0,0.4603368594896891
1,0.44793441170833675
0,0.49785081881576737
0,0.5974406709431279
0,0.46093785787426966
0,0.5919271881667465
0,0.3591064218835437
1,0.5654438333959619
1,0.4646231620112269
1,0.6026166703004677
0,0.4215178567244521
1,0.4059341860286857
1,0.5213237793774474
1,0.4663558676823817
1,0.49591968650978613
0,0.48843214080297004
1,0.6106541024888051
0,0.5210106549486413
1,0.42314478219948787
1,0.44737809326644007
1,0.4290249367649912
0,0.45264848594622936
0,0.5106167766444948
1,0.38560941274437077
1,0.43502667168265985
1,0.5822614594997269
0,0.4607188374858126
1,0.40415575841570756
1,0.46063475818927707
0,0.5013166587777789
0,0.45282327550910645
1,0.47948658209935713
0,0.3682246274013762
1,0.41091763593266134
0,0.4815669633050116
0,0.46003578138446455
1,0.5711888063992389
0,0.4826721337455765
0,0.4975837948925083
1,0.4600985756601829
1,0.5509709011854009
0,0.5557118900583886
1,0.5254945946702517
0,0.441236703882296
0,0.4016189206685203
1,0.5184419594357027
1,0.5017959082028559
1,0.612304040936942
0,0.3925487679746949
0,0.4407642358704501
1,0.46341467877462067
0,0.4815168504781204
0,0.5555091651786154
1,0.5333696851201964
0,0.3877776463100225
0,0.4868204677231284
0,0.5121784827253995
0,0.5692165600788435
1,0.5609227849282442
0,0.3835959312557924
0,0.5600196214323869
1,0.47644542142067847
1,0.39501512433623565
0,0.5118832414267457
0,0.5570369987559073
1,0.4172816134565079
1,0.5045992319614779
1,0.4031513818141666
1,0.643532680326427
0,0.5107231371127783
1,0.4621166749206475
0,0.4612246901094315
1,0.5634479636784596
0,0.46094144980851554
1,0.4832608539489968
1,0.4296820060181034
1,0.5320472699329609
1,0.5011071722904777
1,0.5296901684629896
1,0.49144126872789173
1,0.5150763954720923
1,0.4315927579237315
0,0.5083858246297539
0,0.4597062281872098
0,0.43787425529082336
1,0.463843495594537
1,0.4464138061904514
1,0.4944191837345151
0,0.4455620857575341
1,0.5341356675775151
0,0.5615027932036667
0,0.4519623549546257
1,0.5475887131629338
0,0.561321392369842
0,0.4847376642570928
1,0.5094568400791725
1,0.47919668103734486
0,0.40678680089346536
0,0.49591453668522656
0,0.4806320091482664
0,0.457518425574496
0,0.4880611150046903
1,0.49236485329111335
1,0.5841536114264821
1,0.5008582394511979
1,0.5304992882260449
0,0.5683808530645419
0,0.46932446196558514
0,0.533171121366639
0,0.5222767235816888
1,0.5630320319082673
0,0.4817388400119764
0,0.570555273861712
0,0.4723766093248183
0,0.5198237409547184
1,0.4741627906290713
0,0.5828040844896193
0,0.513653464703913
1,0.4899646470099357
0,0.530017862033637
0,0.5610778656794125
1,0.4898969918661087
1,0.6487617282946404
0,0.49711061471979834
0,0.4246863658688149
1,0.4839781974599181
0,0.5019386359536216
1,0.5658174471060493
1,0.42780843614149494
1,0.5983067957903957
1,0.47800721289192294
0,0.4313532054631393
1,0.47502568829473657
0,0.5563172207722613
0,0.4191443670327538
1,0.46835693590256783
0,0.45488995665627396
1,0.5619520808706469
1,0.41275878732328497
0,0.3541376342272703
1,0.5565265441583663
0,0.4255593895504225
0,0.4918906601517243
0,0.4676623564602706
1,0.5504722275784213
0,0.405201360551488
1,0.6119306907598544
1,0.5860046030326188
0,0.5542214791382887
1,0.5314972116711035
1,0.5831772178540622
0,0.5110521644148073
0,0.5126198306563013
1,0.46212724287361434
0,0.5021617744802532
0,0.5523159419191969
0,0.4072357702689409
0,0.5069900410709075
1,0.48041041088675895
0,0.5206500330743062
1,0.4391534208457299
0,0.45864782966541306
1,0.53033109445088
1,0.5582726469929952
1,0.49346890150159567
0,0.4931455267675627
0,0.44124363904959724
0,0.4780791702125323
1,0.44456777852154034
0,0.4366986967371902
1,0.6800619317556934
0,0.48125260367242273
0,0.37295123723617435
